POLICY_ID,SOURCE_FILE,PAGE_NUMBER,CHUNK_ID,CHUNK_TEXT
P004,S2525.pdf,55,bca092ce-e279-45a1-8e3d-643173781006,"ns; provided further, that pursuant to section 
9 of said chapter 115, the executive office of veterans’ services shall reimburse 
cities and towns for the cost of United States flags placed on the graves of veterans 
on Memorial Day; provided further, that notwithstanding any general or special law 
to the contrary, the executive office of veterans’ services shall continue a training 
program for veterans’ agents and directors of veterans’ services in cities and towns; 
provided further, that the executive office of veterans’ services shall provide such 
training in several locations across the commonwealth; provided further, that such 
training shall be provided annually and on an as-needed basis to veterans’ service 
organizations to provide information and education regarding the benefits available 
under said chapter 115 and all other benefits to which a veteran or a veteran’s 
dependents may be entitled; provided further, that any person applying for veterans’ 
benefits to pay fo"
P004,S2525.pdf,55,76875bd6-bca1-4599-afeb-cfb32a363248,"r services available under chapter 118E of the General Laws shall 
also apply for medical assistance under said chapter 118E to minimize costs to the 
commonwealth and its municipalities; provided further, that veterans’ agents shall 
complete applications authorized by the executive office of veterans’ services under 
said chapter 118E for a veteran, surviving spouse or dependent applying for medical 
assistance under said chapter 115; provided further, that the veterans’ agent shall 
file the application for the veteran, surviving spouse or dependent for assistance 
under said chapter 118E; provided further, that the executive office of health and 
human services shall act on all chapter 118E applications and advise the applicant 
and the veterans’ agent of the applicant’s eligibility for said chapter 118E health 
care; provided further, that the veterans’ agent shall advise the applicant of the right 
"
P004,S2525.pdf,56,2decf049-fba3-4aea-8640-44418ee4c7b5,"to assistance for medical benefits under said chapter 115 pending approval of the 
application for assistance under said chapter 118E of the General Laws by the 
executive office of health and human services; provided further, that the secretary 
of veterans’ services may supplement health care under said chapter 118E with 
health care coverage under said chapter 115 if the secretary determines that 
supplemental coverage is necessary to provide the veteran, surviving spouse or 
dependent with sufficient relief and support; provided further, that payments to, or 
on behalf of, a veteran, surviving spouse or dependent under said chapter 115 shall 
not be considered income for determining eligibility under said chapter 118E; and 
provided further, that benefits awarded under said section 6B of said chapter 115 
shall be considered countable income ....................................................$81,806,000 
 
1410-0630 
For the administration of the veterans’ cemeteries in the town o"
P004,S2525.pdf,56,50ee9cfa-68d2-419f-aa0e-8d2bf2bc6f05,"f Winchendon and 
in the city known as the town of Agawam ...............................................$1,516,912 
 
1410-1616 
For war memorials; provided, that not less than $250,000 shall be expended to the 
U.S.S. Massachusetts Memorial Committee, Incorporated for the maintenance and 
care of historic naval vessels; provided further, that not less than $15,000 shall be 
expended for the Agawam Veterans Council in the city known as the town of 
Agawam for assistance with veterans memorials; provided further, that not less 
than $25,000 shall be expended to the town of North Andover for the creation of a 
September 11 memorial at Patriots memorial park; provided further, that not less 
than $20,000 shall be expended to the Cape and Islands Veterans Outreach Center, 
Inc., for the purchase of a new software-based ride scheduling system and for a 
contract for services with the Cape Cod & Islands regional group of the Blinded 
Veterans Association; and provided further, that not less"
P004,S2525.pdf,56,71a15cf9-c0cc-40fb-aa2d-a20a633f352e," than $30,000 shall be 
expended to the Global War on Terrorism Monument Committee in the city of 
Attleboro to assist with the creation of a historical tribute of remembrance, respect 
and gratitude for all those who have served in the Global War on Terrorism $340,000 
 
1410-1700 
For the provision of information technology services within the executive office of 
veterans' services ......................................................................................$4,004,168 
 
Soldiers’ Home in Massachusetts. 
 
4180-0100 
For the maintenance and operation of the Soldiers’ Home in Massachusetts in the 
city of Chelsea, including a specialized unit for the treatment of patients with 
Alzheimer’s disease ...............................................................................$46,525,514 
 
Soldiers’ Home in Holyoke. 
 
4190-0100 
For the maintenance and operation of the Soldiers’ Home in Holyoke; provided, 
that funds shall be expended for the operation of an ombudsman’s off"
P004,S2525.pdf,56,b19e835a-f280-42a6-bb5b-e2a31bb0c498,"ice at the 
Soldiers’ Home in Holyoke to act as an independent, impartial and confidential 
resource for the community ...................................................................$31,105,778 
 
4190-0103 
For the Soldiers' Home in Holyoke, which may expend not more than $50,000 for 
its operation from the sale of goods to residents and visitors of the home ...$50,000 
"
P004,S2525.pdf,57,bd2799d4-b962-479f-84cc-31ed65923e7a," 
4190-0300 
For the Soldiers’ Home in Holyoke, which may expend not more than $2,139,643 
for the operation of 12 long-term care beds from revenue generated through the 
occupancy of those beds; provided, that notwithstanding any general or special law 
to the contrary, for the purpose of accommodating timing discrepancies between 
the receipt of retained revenues and related expenditures, the Soldiers’ Home may 
incur expenses and the comptroller may certify for payment amounts not to exceed 
the lower of this authorization or the most recent revenue estimate as reported in 
the state accounting system, prior appropriation continued .....................$2,139,643 
 
EXECUTIVE OFFICE OF TECHNOLOGY SERVICES AND SECURITY. 
 
1790-0100 
For the operation of the executive office of technology services and security; 
provided, that the executive office shall continue a chargeback system for its 
information technology services; provided further, that the comptroller shall 
establish accou"
P004,S2525.pdf,57,d099149a-dcdb-45c9-9af1-aebfccf9ee7d,"nts and procedures as the comptroller deems necessary and 
appropriate to assist in accomplishing the purposes of this item; provided further, 
that the executive office may establish rules and procedures necessary to implement 
this item; provided further, that the chief information officer shall review and 
approve any planned information technology development project or purchase by 
any agency under the authority of the governor for which the total projected cost 
exceeds $200,000, including the cost of any related hardware, software or 
consulting fees and regardless of fiscal year or source of funds, before the agency 
may obligate funds for the project or purchase; provided further, that not later than 
June 23, 2026, the secretary of technology services and security shall submit to the 
office of the state auditor, the house and senate committees on ways and means and 
the joint committee on state administration and regulatory oversight a complete 
accounting of and justificati"
P004,S2525.pdf,57,8addbca7-a456-4efd-b104-9d15a023518a,"on for all project-related expenditures totaling 
$250,000 or more over the previous 12-month period regardless of source of funds 
or authorization for such expenditure; and provided further, that not later than 
February 17, 2026, the executive office shall submit a report to the executive office 
for administration and finance, the office of the state auditor and the house and 
senate committees on ways and means that shall include, but not be limited to: (i) 
financial statements detailing savings and, where applicable, additional expenses 
realized from the consolidation of information technology services within each 
executive office and other initiatives; (ii) the number of personnel assigned to 
information technology services within each executive office; (iii) efficiencies that 
have been achieved from the sharing of resources; (iv) the status of the 
centralization 
of 
the 
commonwealth's 
information 
technology 
staffing, 
infrastructure and network and cloud hosting; (v)"
P004,S2525.pdf,57,8b6496a9-c2b2-4230-889b-338ac8f39d60," the status of the commonwealth's 
cybersecurity; and (vi) strategies and initiatives to further improve the: (a) 
efficiency and security of the commonwealth's information technology; and (b) 
transparency of the executive office of technology services and security with the 
general court, other executive branch agencies and the general public .. $3,675,818 
 
1790-0300 
For the executive office of technology services and security, which may expend not 
more than $2,733,931 in revenues collected from the provision of computer 
"
P004,S2525.pdf,58,f7105ab5-790d-4cb2-a586-71a286c47b2e,"resources and services to the general public for the costs of the bureau of computer 
services, including the purchase, lease or rental of telecommunications lines, 
services and equipment; provided, that notwithstanding any general or special law 
to the contrary, for the purpose of accommodating timing discrepancies between 
the receipt of retained revenues and related expenditures, the executive office may 
incur expenses and the comptroller may certify for payment amounts not to exceed 
the lower of this authorization or the most recent revenue estimate as reported in 
the state accounting system ......................................................................$2,733,931 
 
1790-1700 
For core technology services and security, including those previously funded 
through item 1790-0200 in prior fiscal years .........................................$55,798,206 
 
EXECUTIVE OFFICE OF ENERGY AND ENVIRONMENTAL AFFAIRS. 
 
Office of the Secretary. 
 
2000-0100 
For the operation of t"
P004,S2525.pdf,58,5936692a-ddc9-4851-9911-1a9956fcda5d,"he office of the secretary of energy and environmental affairs, 
including the water resources commission, the hazardous waste facility site safety 
council, the coastal zone management program and environmental impact reviews 
conducted under chapter 30 of the General Laws; provided, that not less than 
$30,000 shall be expended to enter into an agreement with OARS, Inc. to operate a 
water quality monitoring program in the Sudbury, Assabet and Concord rivers; 
provided further, that not less than $150,000 shall be expended for a coastal water 
quality and natural resource monitoring program in Buzzards bay and Vineyard 
sound administered by the Buzzards Bay Coalition, Inc.; and provided further, that 
not less than $50,000 shall be expended to the Massachusetts Housing Climate 
Innovation Center, Inc. for costs associated with the deployment and testing of 
climate resilience and clean energy technology. ....................................$19,077,510 
 
2000-0101 
For the executive"
P004,S2525.pdf,58,ded89f93-8524-4106-98d3-425c08f60fe2," office of energy and environmental affairs to coordinate and 
implement strategies for climate change adaptation and preparedness including, but 
not limited to: (i) the resiliency of the commonwealth's transportation, energy and 
public health infrastructures; (ii) built environments; (iii) municipal assistance; (iv) 
improved data collection and analysis; (v) enhanced planning; and (vi) improved 
resiliency through the strengthening and revitalization of natural resources, 
including marshes and other wetlands; provided, that the executive office may enter 
into interagency service agreements to facilitate and accomplish these efforts $5,127,889 
 
2000-0102 
For the executive office of energy and environmental affairs to implement an 
environmental justice strategy and promote and secure environmental justice; 
provided, that funds shall be expended on language translation services to ensure 
adequate access during public comment periods; provided further, that not later 
than Marc"
P004,S2525.pdf,58,4e17998e-259a-4c42-b99c-f9189249b4c8,"h 3, 2026, the executive office shall submit a report to the house and 
senate committees on ways and means, which shall include, but not be limited to: 
(i) the number of personnel hired to support environmental justice initiatives; (ii) 
efforts to expand language access through verbal and written materials, including 
the languages in which environmental justice policy and materials have been 
"
P004,S2525.pdf,59,36b76b1d-3208-4082-a57d-3e5476dc95d1,"translated; and (iii) the impact of language access initiatives on participation in 
public hearings and public comment periods; and provided further, that funds shall 
be expended on mapping technology to overlay environmental and public health 
data .......................................................................................................... $6,292,156 
 
2000-0120 
For obligations of the commonwealth to neighboring states incurred pursuant to 
interstate compacts for flood control ..........................................................$506,140 
 
2000-0125 
For the purposes of a dam safety technical assistance program for public and private 
dam owners; provided, that the program shall support compliance with existing 
dam safety requirements ..........................................................................$1,000,000 
 
2000-1011 
For the office of environmental law enforcement, which may expend not more than 
$40,000 from the administrative handling charge "
P004,S2525.pdf,59,71bfff52-e6a9-4ba9-abb7-e5f91785271d,"revenues received from electronic 
transactions processed through its online licensing and registration systems; 
provided, that notwithstanding any general or special law to the contrary, for the 
purpose of accommodating timing discrepancies between the receipt of retained 
revenues and related expenditures, the office may incur expenses and the 
comptroller may certify for payment amounts not to exceed the lower of this 
authorization or the most recent revenue estimate as reported in the state accounting 
system ...........................................................................................................$40,000 
 
2000-1700 
For the operation of information technology services within the executive office of 
energy and environmental affairs .......................................................... $23,608,139 
 
2030-1000 
For the operation of the office of environmental law enforcement; provided, that 
environmental police officers shall provide monitoring under the"
P004,S2525.pdf,59,c8aa71c4-a216-424b-ad29-73c4299149b5," National Shellfish 
Sanitation Program; provided further, that not less than $200,000 shall be expended 
for the protection of right whales by increasing the patrols of the office and its 
officers’ ability to identify and remove abandoned fishing gear and to enhance their 
ability to enforce speed restrictions through use of drone technologies to minimize 
potentially harmful interactions between vessels and right whales .......$17,075,354 
 
2030-1004 
For environmental police private details; provided, that the office of environmental 
law enforcement may expend not more than $650,000 in revenues collected from 
the fees charged for private details; and provided further, that notwithstanding any 
general or special law to the contrary, for the purpose of accommodating timing 
discrepancies between the receipt of retained revenues and related expenditures, the 
office may incur expenses and the comptroller may certify for payment amounts 
not to exceed the lower of this authorizatio"
P004,S2525.pdf,59,33134fe7-4481-4701-bcc9-5b58c56c16d2,"n or the most recent revenue estimate as 
reported in the state accounting system ......................................................$650,000 
 
Department of Public Utilities. 
 
2100-0012 
For the operation of the department of public utilities; provided, that 
notwithstanding the second sentence of the first paragraph of section 18 of chapter 
25 of the General Laws, the assessments levied for fiscal year 2026 under said first 
"
P004,S2525.pdf,60,87513979-f327-4c1e-aa7a-50d48bcb95a9,"paragraph of said section 18 of said chapter 25 shall be made at a rate sufficient to 
produce the amount expended from this item and the associated fringe benefit costs 
for personnel paid from this item; and provided further, that notwithstanding the 
second sentence of the fourth paragraph of section 18 of said chapter 25, the 
assessments levied for fiscal year 2026 under said fourth paragraph of said section 
18 of said chapter 25 shall be made at a rate sufficient to support the amount 
expended from item 2100-5964 .............................................................$19,317,626 
 
2100-0013 
For the operation of the transportation oversight division ...................... $1,052,617 
 
2100-0016 
For the department of public utilities to regulate steam distribution companies; 
provided, that, notwithstanding section 18A of chapter 25 of the General Laws, the 
assessments levied for fiscal year 2026 shall be made at a rate sufficient to produce 
the amount expended from t"
P004,S2525.pdf,60,f1614b8f-759a-4cf5-86fa-35d09dba99f8,"his item and the associated fringe benefit costs for 
personnel paid from this item .................................................................... $462,184 
 
2100-0017 
For the operation of the division of transportation network services established in 
section 23 of chapter 25 of the General Laws; provided, that the amount assessed 
under said section 23 of said chapter 25 shall be made at a rate sufficient to produce 
the amount expended from this item and the associated fringe benefit costs for 
personnel paid from this item ................................................................. $4,282,870 
 
2100-5694 
For the operation of the energy facilities siting division; provided, that the division 
may expend funds from this item for implementation of section 12N of chapter 25 
of the General Laws, including the maintenance of a real-time, online, clean energy 
infrastructure dashboard, and the creation thereof; and provided further, that 
notwithstanding the second senten"
P004,S2525.pdf,60,5a319a44-3064-49ef-8217-5b31df3ac0dd,"ce of the fourth paragraph of section 18 of said 
chapter 25, the assessments levied for fiscal year 2026 under said fourth paragraph 
of said section 18 of said chapter 25 shall be made at a rate sufficient to produce 
the amount expended from this item and the associated fringe benefit costs for 
personnel paid from this item  .................................................................$4,000,000 
 
Department of Environmental Protection. 
 
2200-0100 
For the operation of the department of environmental protection, including the 
environmental strike force, the bureau of planning and evaluation, the bureau of 
resource protection, the bureau of waste prevention, the Senator William X. Wall 
Experiment Station and a contract with the University of Massachusetts for 
environmental research; provided, that section 3B of chapter 7 of the General Laws 
shall not apply to fees established in section 18 of chapter 21A of the General Laws; 
provided further, that not less than $100,000"
P004,S2525.pdf,60,4a946720-2d8d-44f5-b424-01c52ef549c6," shall be expended to the Merrimack 
River Watershed Council, Inc. for a regional approach to reducing combined sewer 
overflows in the Merrimack river; provided further, that not less than $25,000 shall 
be expended for the Cape Ann Climate Coalition Inc for preemptive strategic 
planning for post-disaster recovery; and provided further, than not less than $25,000 
shall be expended for TownGreen, Inc. for a regional climate resilience convening 
program ................................................................................................. $54,270,855 
 
"
P004,S2525.pdf,61,6c594176-1ebc-4986-9d94-625bbc7908b3,"2200-0102 
For the department of environmental protection, which may expend not more than 
$650,148 in revenues collected from fees for wetland permits; provided, that 
notwithstanding any general or special law to the contrary, for the purpose of 
accommodating timing discrepancies between the receipt of retained revenues and 
related expenditures, the department may incur expenses and the comptroller may 
certify for payment amounts not to exceed the lower of this authorization or the 
most recent revenue estimate as reported in the state accounting system ..$650,148 
 
2200-0107 
For technical assistance, grants and support of efforts consistent with the 
Massachusetts Recycling and Solid Waste Master Plan and the Massachusetts 
Climate Protection Plan; provided, that funds may be expended for a recycling 
industries reimbursement grant program under section 241 of chapter 43 of the acts 
of 1997; provided further, that not less than $500,000 shall be expended for the 
department of"
P004,S2525.pdf,61,f39986a0-e7d4-4453-9eb5-9c2d2bd4f655," environmental protection to develop an employment social 
enterprise impact pilot program to provide funding for at least 1 nonprofit entity to 
provide recycling services with the overall goal of fostering job security for 
individuals facing barriers to employment through the provision of mattress 
recycling work opportunities; provided further, that eligible applicants to the 
program shall have a demonstrated history of providing mattress recycling services 
in the commonwealth as an approved vendor to the department for not less than 5 
years; provided further, that contracts through the program may be awarded for 
periods not less than 5 years, with options for renewal, with a minimum annual 
funding amount of $500,000; provided further, that not less than $150,000 shall be 
expended to the department of environmental protection to develop and administer 
a grant program for small businesses located in the commonwealth to implement 
composting; provided further, that grants may "
P004,S2525.pdf,61,4b4ae981-41af-47f4-b9fe-caf801c50cce,"be used by grantees to obtain 
compost collection containers, procure educational or technical assistance, 
establish regular collection of food waste and other compostable matter or other 
similar composting efforts or activities; provided further, that agricultural 
businesses and food service establishments shall be prioritized in the grant 
application review process; and provided further, that not later than April 1, 2026, 
the department of environmental protection, in coordination with the department of 
agricultural resources, shall submit a report to the senate and house committees on 
ways and means and the joint committee on environment and natural resources on 
the implementation of the grant program, including, but not limited to, the names 
and locations of the grantees, the number of pounds of food waste and other 
compostable matter collected and information about where the waste was 
diverted ............................................................................."
P004,S2525.pdf,61,86a83a98-f509-4220-bc35-5919eb631fa2,"...............……$1,138,748 
 
2200-0109 
For the department of environmental protection to ensure sufficient staff for timely 
permit decisions and compliance assurance ............................................$2,485,550 
 
2200-0112 
For the department of environmental protection, which may expend not more than 
$2,500,000 in revenues collected from permit and compliance fees to ensure 
sufficient staff for timely permit decisions and compliance assurance; provided, 
that if this item is eliminated or the amount herein is reduced in fiscal year 2026 or 
operational funding for the department falls below the level authorized in the 
general appropriations act for fiscal year 2015, excluding appropriations for 
"
P004,S2525.pdf,62,df9d5efd-6464-4b8b-bba7-38693405d5b7,"earmarks and nonrecurring operating costs, the fee increase supporting this item 
shall terminate; and provided further, that notwithstanding any general or special 
law to the contrary, for the purpose of accommodating timing discrepancies 
between the receipt of retained revenues and related expenditures, the department 
may incur expenses and the comptroller may certify for payment amounts not to 
exceed the lower of this authorization or the most recent revenue estimate as 
reported in the state accounting system ...................................................$2,500,000 
 
2210-0106 
For the department of environmental protection, which may expend for the 
administration and implementation of chapter 21I of the General Laws, not more 
than $2,935,667 in revenues collected from fees, penalties, grants and tuition under 
said chapter 21I; provided, that not later than February 3, 2026, the department shall 
submit a report to the house and senate committees on ways and means deta"
P004,S2525.pdf,62,4b469d00-d398-4282-a892-b60907b818e9,"iling 
the status of the department’s progress in meeting the statutory and regulatory 
deadlines associated with said chapter 21I and detailing the number of full-time 
equivalent positions assigned to various implementation requirements of said 
chapter 21I; provided further, that not less than $1,629,860 from this item shall be 
made available for the operation of the Toxics Use Reduction Institute program at 
the University of Massachusetts at Lowell; provided further, that the department 
shall enter into an interagency service agreement with the University of 
Massachusetts to make such funding available for this purpose; provided further, 
that not less than $644,096 from this item shall be made available for toxics use 
reduction technical assistance and technology under said chapter 21I; provided 
further, that the department shall enter into an interagency service agreement with 
the executive office of energy and environmental affairs to make such funding 
available for this"
P004,S2525.pdf,62,3c1b3653-42dd-400b-98fc-71a9848430de," purpose; and provided further, that notwithstanding any general 
or special law to the contrary, for the purpose of accommodating timing 
discrepancies between the receipt of retained revenues and related expenditures, the 
department may incur expenses and the comptroller may certify for payment 
amounts not to exceed the lower of this authorization or the most recent revenue 
estimate as reported in the state accounting system ................................ $2,935,667 
 
2220-2220 
For the administration and implementation of the Clean Air Act 42 U.S.C. 7401 et 
seq., including the operating permit program, the emissions banking program, the 
auto-related state implementation program, the low emission vehicle program, the 
non-auto-related state implementation program and the commonwealth’s 
commitments under the New England Governors and Eastern Canadian Premiers 
Climate Change Action Plan for reducing acid rain deposition and mercury 
emissions ................................."
P004,S2525.pdf,62,b3948864-86bc-4ba1-b28b-3cf48ea72bbc,"................................................................... $827,446 
 
2220-2221 
For the administration and implementation of the operating permit and compliance 
program required under the Clean Air Act 42 U.S.C. 7401 et seq. ........ $1,493,314 
 
2250-2000 
For the administration and implementation of the Safe Drinking Water Act under 
section 18A of chapter 21A of the General Laws; provided, that the department of 
environmental protection may expend funds for the study and remediation of lead 
in public school drinking water; and provided further, that not less than $60,000 
"
P004,S2525.pdf,63,04aefe06-9911-4742-9959-f079bec3a917,"shall be expended for  per- and polyfluoroalkyl substances remediation and 
upgrades to residential filtration systems in the town of Rehoboth .........$2,519,359 
 
2260-8870 
For the expenses of the hazardous waste cleanup and underground storage tank 
programs including, but not limited to, monitoring unlined landfills, 
notwithstanding section 4 of chapter 21J of the General Laws; provided, that the 
department of environmental protection shall provide the department of revenue 
with information necessary for the completion of the report required in item 1232-
0200 including, but not limited to, the number of tanks out of compliance with said 
chapter 21J ............................................................................................ $15,615,845 
 
2260-8872 
For the brownfields site audit program ................................................... $1,309,188 
 
2260-8881 
For the operation of the board of registration of hazardous waste site cleanup 
professionals, no"
P004,S2525.pdf,63,6a1b6b03-1f3c-4174-b751-6f0023da4254,"twithstanding section 19A of chapter 21A of the General Laws….
 .................................................................................................................... $394,154 
 
Department of Fish and Game. 
 
2300-0100 
For the office of the commissioner of fish and game; provided, that the 
commissioner’s office shall assess and receive payments from the division of 
marine fisheries, the division of fisheries and wildlife, the office of fishing and 
boating access, the division of ecological restoration, the riverways program and 
all other programs under the control of the department of fish and game; provided 
further, that those assessments shall be used to cover appropriate administrative 
costs of the department including, but not limited to, payroll, personnel, legal and 
budgetary costs; provided further, that the amount and contribution from each 
division or program shall be determined by the commissioner; provided further, 
that the amount and contribution f"
P004,S2525.pdf,63,2b32fd67-9dfc-494c-8c4b-7cc138651bdf,"rom each division or program shall be determined 
by the commissioner; and provided further, that the George L. Darey Inland 
Fisheries and Game Fund shall be reimbursed annually from the General Fund for 
all lost revenue attributed to the issuance of discounted and free hunting and fishing 
licenses .................................................................................................... $2,143,914 
 
2300-0101 
For the division of ecological restoration and the riverways program and for the 
promotion of public access to rivers and wetland restoration, including grants to 
public and nonpublic entities; provided, that not less than $200,000 shall be 
expended as a grant to the Southeastern Regional Planning and Economic 
Development District to support the management of the Assawompset pond 
complex and contributing and interconnected watersheds within the region 
including, but not limited to, sedimentation, mitigation, design, permitting, water 
supply preservation and "
P004,S2525.pdf,63,1531d7e7-9771-4adb-a8c4-5b7ba86e3924,"flood management efforts; provided further, that not less 
than $60,000 shall be expended as a grant to the Long Pond Association, Inc. in the 
town of Lakeville for the management and eradication of invasive weeds in Long 
Pond; and provided further, that not less than $50,000 shall be expended to Friends 
of Belle Isle Marsh, Inc. for the implementation of environmental preservation 
programs ..................................................................................................$5,343,523 
 
"
P004,S2525.pdf,64,42db7182-3271-4178-bfa7-4afc6644d68a,"2300-0102 
For a culverts and small bridges technical assistance program; provided, that the 
program shall support improvements to culverts and small bridges for the purpose 
of public safety, climate change resilience, and ecosystem restoration….. $2,772,000 
 
2310-0200 
For the administration of the division of fisheries and wildlife, including expenses 
of the fisheries and wildlife board, the administration of game farms and wildlife 
restoration projects, wildlife research and management, the administration of fish 
hatcheries, the improvement and management of lakes, ponds and rivers, fish and 
wildlife restoration projects, the commonwealth’s share of certain cooperative 
fisheries and wildlife programs and for certain programs reimbursable under the 
federal Aid to Fish and Wildlife Restoration Act; provided, that the division may 
expend the amount necessary to restore anadromous fish in the Connecticut and 
Merrimack river systems; and provided further, that no funds shall "
P004,S2525.pdf,64,98ccfdbf-88c9-4d5f-9d40-6984b6d56530,"be spent on the 
restoration of catadromous fish in the Connecticut and Merrimack river systems 
unless considered necessary by the division ......................................... $18,338,495 
 
Inland Fisheries and Game Fund ......................100% 
 
2310-0300 
For the operation of the natural heritage and endangered species program $1,585,987 
 
2310-0306 
For the hunter safety training program .......................................................$571,463 
 
Inland Fisheries and Game Fund ......................100% 
 
2310-0316 
For the purchase of land containing wildlife habitats and for the costs of the division 
of fisheries and wildlife directly related to the administration of the wildland 
conservation stamp program under sections 2A and 2C of chapter 131 of the 
General Laws ...........................................................................................$1,500,000 
 
Inland Fisheries and Game Fund ......................100% 
 
2310-0317 
For the waterfowl "
P004,S2525.pdf,64,301393c9-e5b9-426f-9938-7728fd78b0ac,"management program established in section 11 of chapter 131 of 
the General Laws ..........................................................................................$65,000 
 
Inland Fisheries and Game Fund ......................100% 
 
2320-0100 
For the administration of the office of fishing and boating access, including the 
maintenance, operation and improvement of public access land and water areas; 
provided, that positions funded by this item shall not be subject to chapter 31 of the 
General Laws ............................................................................................. $973,975 
 
2330-0100 
For the operation of the division of marine fisheries; provided, that the division may 
expend funds for the Annisquam river marine research laboratory, marine research 
programs, a commercial fisheries program, a shellfish management program, 
including coastal area classification, mapping and technical assistance, the 
operation of the Newburyport shellfish puri"
P004,S2525.pdf,64,dd7b4216-60fc-48a0-bc70-c03ff4cbcc99,"fication plant and a shellfish 
classification program; provided further, that funds shall be expended on a 
recreational fisheries program to be reimbursed by federal funds; provided further, 
"
P004,S2525.pdf,65,6670d6f9-7963-4e77-bdbf-7981bcacf9e0,"that the division shall continue to develop strategies to improve federal regulations 
governing the commercial fishing industry and to promote sustainable fisheries; 
provided further, that the division shall expend not less than the amount expended 
in the prior fiscal year for the operation of the Newburyport shellfish purification 
plant; provided further, that the division shall offer wet storage and desanding 
services at the Newburyport shellfish purification plant as laid out in the report 
dated March 1, 2012; provided further, that for functions not being performed by 
the plant prior to July 1, 2012, the division may solicit competitive proposals for 
the utilization of excess processing capacity at the Newburyport shellfish 
purification plant, which may include proposals to offer wet storage and desanding 
services at the plant as described in the shellfish purification plant management 
plan dated March 1, 2012; provided further, that the division shall not be required 
t"
P004,S2525.pdf,65,fd8260f8-0751-45ce-877d-008189fd9632,"o consider or implement any proposal that the division determines would displace, 
impede or otherwise hinder the existing functions of the plant; provided further, 
that the division may enter into contracts based on proposals received; provided 
further, that not less than 60 days before entering into contracts, the division shall 
notify the house and senate committees on ways and means; provided further, that 
not less than $550,000 shall be expended for a program of collaborative research 
by the division of marine fisheries through the Marine Fisheries Institute, in 
collaboration with the School for Marine Science and Technology at the University 
of Massachusetts at Dartmouth, that applies innovative technology to assess the 
biomass of fish in the region managed by the New England Fishery Management 
Council; provided further, that not less than $30,000 shall be expended to the Cape 
Cod Commercial Fishermen’s Alliance for a study to assess opportunities to expand 
the kelp in"
P004,S2525.pdf,65,142a322b-2440-4c9d-a942-fad5025fa1f7,"dustry; provided further, that not less than $150,000 shall be expended 
for shellfish propagation in the counties of Barnstable, Dukes County and 
Nantucket to be administered jointly by the director of the division of marine 
fisheries and the aforementioned counties; provided further, that not less than 
$175,000 shall be expended for marsh restoration and revitalization including, but 
not limited to: (i) a green crab trapping program for applied research and product 
development; (ii) high-resolution drone mapping of deterioration of the Great 
marsh; (iii) the continuation of microplastic and macroplastic sampling; and (iv) 
academic study and processing for water column, beach environment, marsh peat 
and eel grass; provided further, that not less than $50,000 shall be expended to 
establish a program to collect and remove derelict gear; provided further, that not 
less than $60,000 shall be expended for the operation of the commercial fisheries 
commission established under sec"
P004,S2525.pdf,65,0be93cb9-848f-404f-9b4b-36d3aefa0216,"tion 79 of chapter 179 of the acts of 2022; and 
provided further, that not less than $50,000 shall be expended for a boat for the 
harbormaster in the town of Saugus .......................................................$10,154,804 
 
2330-0120 
For the division of marine fisheries for a program to enhance and develop marine 
recreational fishing and related programs and activities, including the cost of 
equipment, maintenance and staff and the maintenance and updating of data………
 ................................................................................................................. $1,039,977 
 
2330-0121 
For the division of marine fisheries to utilize reimbursable federal sportfish 
restoration funds to further develop marine recreational fishing and related 
programs, including the costs of activities that increase public access for marine 
"
P004,S2525.pdf,66,f68d45de-963b-4501-8634-8a2ac90cdaa4,"recreational fishing, support research on artificial reefs and provide for the 
development of marine recreational fishing; provided, that the division may expend 
not more than $217,989 in revenues collected from the United States Fish and 
Wildlife Service’s Sport Fish Restoration program funds and from the sale of 
materials which promote marine recreational fishing; and provided further, that 
notwithstanding any general or special law to the contrary, for the purpose of 
accommodating timing discrepancies between the receipt of retained revenues and 
related expenditures, the division may incur expenses and the comptroller may 
certify for payment amounts not to exceed the lower of this authorization or the 
most recent revenue estimate as reported in the state accounting system… $217,989 
 
2330-0199 
For conducting surveys to monitor and forecast an abundance of commercially-
important invertebrate species in the commonwealth’s waters, including a ventless 
lobster trap employin"
P004,S2525.pdf,66,62babdee-223c-40cc-b14a-5a17c9c81929,"g the services of contracted commercial lobster fishing vessels 
in the commonwealth; provided, that the division of marine fisheries may expend 
not more than $250,000 in revenues collected from fees generated by the sale of 
lobster permits; and provided further, that notwithstanding any general or special 
law to the contrary, for the purpose of accommodating timing discrepancies 
between the receipt of retained revenues and related expenditures, the division may 
incur expenses and the comptroller may certify for payment amounts not to exceed 
the lower of this authorization or the most recent revenue estimate as reported in 
the state accounting system .........................................................................$250,000 
 
2330-0300 
For the administration and operation of the recreational saltwater fishing permit 
program under section 17C of chapter 130 of the General Laws ........... $2,266,149 
 
Marine Recreational Fisheries Development Fund………...  100% 
 
Depart"
