POLICY_ID,SOURCE_FILE,PAGE_NUMBER,CHUNK_ID,CHUNK_TEXT
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,14,9d756fa3-bfb8-4e2c-867b-e6103418a43e,"’s YouthLine.
Historically, this initiative has been a phone number staffed by teens where young people could call
in for support in finding events, services, and resources aimed at their demographic across the city.
This initiative has not functioned as such since the last decade. OYEA is bringing back this initiative
in a new and updated way to address the needs of current young Bostonians. The YouthLine will now
serve as a central resource hub to connect youth to a variety of programs available to them including
events, sports teams, jobs, after school programs, community centers, food accessibility, LGBTQ+
14
"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,15,35b35a87-d412-4a34-a22b-e30d685a4f84,"services, mental health services, and so much more. This new and improved YouthLine initiative has
been created to better serve modern youth, including multiple components such as a user-friendly
interactive online database filled with 350+ resources, a walk-in desk in the Tobin Community
Center staffed with trained team members, and easily accessible staff connected by phone, email,
and intake form. This initiative aims to help connect young people and families to necessary
resources and services in their neighborhoods and beyond to assist in creating healthy, well-served
communities this summer.
PARKS AND RECREATION
The Parks and Recreation Department offers free athletic programs, clinics, and camps in
neighborhood parks throughout Summer Months. Visit
https://www.boston.gov/departments/parks-and-recreation for the complete 2024 Summer Guide.
Sports Centers
Parks Department Sports Centers offer free summer camp alternatives to Boston youth. Each
location offers instruction in severa"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,15,cc239bb6-bf35-4e02-8d00-ccfc57b4a416,"l popular sports from July 8 through August
23. All Sports Centers are offered free of charge to Boston residents and open to
boys and girls ages 7 to 14. Parents may register their children for just one week
or the entire summer. Visit boston.gov/sports to register.
EAST BOSTON SPORTS CENTER
July 8 - August 23
Monday - Friday, 9:00 a.m. - 3:00 p.m.
East Boston Memorial Stadium, East Boston
Contact: Damien Margardo (617) 961-3083 or damien.margardo@boston.gov
GARVEY PARK SPORTS CENTER
July 8 - August 16
Monday - Friday, 9:00 a.m. - 3:00 p.m.
Garvey Park, Dorchester
Contact: Charlie Conners (617) 961-3093 or charles.conners@boston.gov
HUNT-ALMONT PARK SPORTS CENTER
July 8 - August 23
Monday - Friday, 9:00 a.m. - 3:00 p.m.
Hunt-Almont Park, Mattapan
Contact: Woodley Auguste (617) 961-3084 or woodley.auguste@boston.gov
RONAN PARK SPORTS CENTER
July 8 - August 23
Monday - Friday, 9:00 a.m. - 3:00 p.m.
Ronan Park, Dorchester
Contact: Woodley Auguste (617) 961-3084 or woodley.auguste@boston."
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,15,4e41316b-eed6-4df9-9bc3-88b273e477a5,"gov
WHITE STADIUM SPORTS CENTER
July 8 - August 23
Monday - Friday, 9:00 a.m. - 3:00 p.m.
White Stadium, Franklin Park, Jamaica Plain
Contact: Woodley Auguste (617) 961-3084 or woodley.auguste@boston.gov
Parkarts Performing Arts
15
"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,16,6f44ceec-15be-439d-9110-716f6ea9d5a3,"●
Citywide Neighborhood Concerts JULY 8 - AUGUST 7
Neighborhood Concerts are presented by Bank of America with support from Berklee College
of Music and College Hunks Hauling Junk & Moving. Concerts will run from Monday, July 8th,
2024 through Thursday, August 7th, 2024. Visit the Neighborhood Concert Series Webpage to
find the full schedule of concerts.
●
Tito Puente Latin Music Series JULY 11 - AUGUST 15
Created in honor of Latin music icon Tito Puente, this series celebrates 18 years of bringing
live Latin music with a strong salsa influence to Boston parks. The series is sponsored in part
by Berklee College of Music and Inquilinos Boricuas en Acción. Free salsa lessons will be led by
MetaMovements at select concerts. All concerts start at 7 p.m. All locations are wheelchair
accessible. Visit the Tito Puente Latin Music Series Webpage for the full, six-concert schedule.
●
Mayor Wu’s Movie Nights AUGUST 8 - AUGUST 29
This series is presented by Bank of America with additional support"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,16,52d3bb57-53a6-4602-b4b1-bf39e5f14123," by College Hunks Hauling
Junk & Moving, and in partnership with the Mayor’s Office of Tourism, Sports and
Entertainment. All shows start at dusk (approximately 8:00p.m.). Visit the Parks Movie Nights
Webpage for the complete movie schedule.
●
Rosalita’s Marionette Puppets JULY 11 - AUGUST 9
Rosalita’s Marionette Puppets featuring marionettes made by professional actor-puppeteer
Charlotte Anne Dore. Performances start at 11 a.m. Each event is free, but young children must
be accompanied by an adult. Groups of six or more must make prior arrangements by calling
the Parks Department at 617-635-4505. The puppet performances are part of our arts and
crafts workshops taking place on the same day from 10 a.m. - 12 p.m. Visit the Rosalita’s
Marionette Puppets Webpage for the full performance schedule.
●
Golf Course Summer Concert Series JULY 10 - AUGUST 14
Sponsored by Bank of America, the Golf Course Summer Concert Series features live music on
summer nights at City golf courses. Shows will "
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,16,bac264b8-0847-4af0-acd2-dfa4c4436387,"run July 10th, 2024 through August 14th, 2024
(beginning at 6:00pm), and will be held at one of two golf courses: William J. Devine Golf
Clubhouse (1 Circuit Drive, Dorchester) and George Wright Golf Clubhouse (420 West Street,
Hyde Park).
Parkarts Participatory Arts
●
Arts & Crafts Workshops: JULY 9 - AUGUST 14
Our arts and crafts workshops are led by local artists. They're held Tuesday through Friday from
Wednesday, July 9th, 2024 through August 13th, 2024, and run from 10:00am-12:00pm. These drop-in
workshops encourage kids to explore their creativity through projects like mask making, crayon art,
watercolor and much more. Supplies are provided by the City. This series is completely free and open to
Boston residents. These workshops will take place in various parks throughout the City of Boston.
Registration is encouraged, and pre-registration is required for groups of 8 or more. Please email
Shannon.murphy2@boston.gov to register.
●
Frog Pond Spray Pool Opening: JUNE 25
Mayor Miche"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,16,5c3bf69e-bade-44ea-93ca-e4d10b616639,"lle Wu, Boston Parks Commissioner Ryan Woods, and The Skating Club of Boston will kick
off the 2024 summer season as the Boston Common Frog Pond spray pool reopens on Tuesday, June 25.
The day will include a fun and exciting celebration at 11 a.m. followed by the opening of the spray pool.
The Frog Pond spray pool is open daily from 11:00am to 6:00pm. until September 2nd, 2024. Visit the 2024
Frog Pond Spray Pool Opening Webpage for additional information.
16
"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,17,0216c913-7300-4bdf-a4c9-3ddfee7e62b9,"ParkActive
●
Summer Fitness Series: MAY - AUGUST
Presented in partnership with the BPHC, sponsored by Blue Cross Blue Shield of
Massachusetts, the Boston Parks Fitness Series offers free fitness programming in Boston
parks. Programming will be both in-person and virtual, with classes led by certified fitness
instructors. Classes include Afrobeat Cardio, Beginner Salsa, Chair Yoga, Dance Fit, Family
Zumba, HIIT, Kick It by Eliza, Line Dancing, POUND Fitness, Strength & Conditioning, Tai Chi,
Total Body Burn, Yoga and Zumba. Everyone is welcome, regardless of fitness level. Classes
will run from May through August 2024. Visit Boston.gov/fitness to find the full schedule
and additional details, or call (617-961-3047 or (617) 534-2355.
●
Boston Public Library Summer Learning
BPL has expanded the classic summer reading programming into a broader summer learning
agenda, including STEM programs. We have targeted programs by age group at all locations
with an emphasis on underserved youth, inc"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,17,9be78883-b47c-47bf-affe-7c084a95bc36,"luding English Language Learners. Visit
https://www.bpl.org/summer/ for more information.
Boston Housing Authority
The Boston Housing Authority seeks to engage youth during the summer through work
opportunities, targeted programming, and events. Leading up to the summer, BHA youth workers
have been advertising at its developments summer camps and programming opportunities available
through community partners to encourage enrollment among BHA kids. For more information, visit
www.bostonhousing,org
●
Youth Employment
For those not enrolled in summer programming outside developments, the BHA partners with the
SuccessLink program to provide employment opportunities across its developments for youth. This
provides teens living on BHA properties the opportunity to not only earn money, but gain
experience working for the largest housing authority in New England. For more information about
SuccessLink and other summer jobs, visit www.boston.gov/futureBOS.
●
Youth Programming
For those not enro"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,17,5ce81672-ec22-4ae9-aa58-ee2f8a063799,"lled in the SuccessLink program or summer camps, the BHA will have its youth
centers open for drop-in use as a safe space where youth can hang out, play games, and socialize. At
specific developments, like the Mildred C. Hailey Youth Center, the BHA is seeking to bring in
community partners to offer new programming like recording studio sessions and will continue to
build out ad hoc programming with partners as opportunities arise. Meanwhile, the BHA will offer
summer programming for youth at targeted developments. Members of our youth council will be
working with Spoke on arts programming and leadership development throughout the summer. The
BHA will also expand a Green Infrastructure summer program piloted last year for youth at Franklin
Field and on the youth council in partnership with the Mayor’s Office of Green Infrastructure. The
six-week program will see youth learning about green infrastructure, studying greenery at their
sites, conducting site visits to green infrastructure i"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,17,5bb21d17-3174-4f29-a93c-b7de47ea51a6,"n their community, and building a green
infrastructure project at the Franklin Field development. For more information, contact
my’kel.mcmillan@bostonhousing.org or molley.morley@bostonhousing.org
●
Unity Days
Tenant Task Forces at BHA developments will host their Unity Day events in August. This annual
event is an opportunity to build community at each development, through games, activities, and
17
"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,18,8affa633-96d1-4b4c-a38a-5276f4c89930,"food. The event is for all ages, but will aim to engage teenagers to build their connections to the
community and opportunities to get involved. For more information on Unity Days in your
neighborhood, contact your Neighborhood Liaison from the Office of Neighborhood Services.
●
Targeted Summer Programming - Mildred Hailey and Franklin Field Youth Centers
As awardees of the Summer Activation Mini Grant, youth centers at the BHA’s Mildred C. Hailey and
Franklin Field sites plan to hold a series of large summer events to support teens already connected
to the center and engage teens not involved. Planned events include field days, movie nights,
karaoke nights, and back to school events. These events will have games, food, and prizes, and will
have space for local vendors and community groups to connect with residents. The goal of these
events is to not only provide entertainment for youth, but to also advertise the youth center and
encourage engagement in upcoming Fall programming. The e"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,18,94294211-f8ca-48d5-a2c4-bf71950c2fdf,"vents will activate spaces immediately
outside the teen centers to show they are fun, safe spaces for teens to access. For more
information, contact my’kel.mcmillan@bostonhousing.org or molley.morley@bostonhousing.org
Equity and Inclusion Cabinet
The equity cabinet works to advance racial justice, and social, economic, and health equity in the
city of Boston.
Black Male Advancement
The Office of Black Male Advancement works to empower Black men and boys in Boston. They work
to ensure they have equitable access to opportunities in the City. As part of our work, we focus on
policies, programs, resources, as well as local and national partnerships. Their goal is to ensure Black
men and boys have support to thrive and share in our City’s prosperity. BMA also directs and
supports the efforts of MBK Boston and the Black Men and Boys Commission.
Youth Employment
My Brother’s Keeper Boston- Young Black Leaders Summer Youth Employment Program (in
partnership with the Office of Youth Employment "
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,18,33ff9072-55e6-42d0-9ab6-2e9b5b8ac838,"and Opportunity)-Youth will be paired with Black
male serving nonprofits to expose young Black leaders to various career paths that serve as building
blocks for their professional development and personal success. Each site offers unique work
experience opportunities.
LGBTQ+ Advancement
The Mayor’s Office of LGBTQ+ Advancement is dedicated to the protection, promotion and
empowerment of Boston’s LGBTQ+ community. In addition to Pride Month programming in June,
LGBTQ+ Advancement is working with City partners to ensure a safe, healthy and active summer in
Boston.
●
Reimagining Community Policing
(collaboration w/ Boston Police Dept. LGBTQ+ Community Liaison)
In response to community concerns regarding BPD’s policing practices at events such as festivals,
parades, and protests, MOLA is working with BPD’s LGBTQ+ Community Liaison Deputy
Superintendent Dahill and various community groups to co-create guidance/policies/best practices
for these scenarios.
●
Monthly Public Safety Meeting
MOLA"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,18,6aa36e84-08ef-47a3-8c2d-983d4c486237," promotes and attends the citywide monthly public safety meeting hosted by BPD’s LGBTQ+
Community Liaison Deptuty Superintendent Dahill. This meeting is a public space for community
18
"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,19,7aad1d3e-5cc4-4c12-8837-ffa6346d204f,"members to share concerns and updates directly with law enforcement. Detective Webster of BPD’s
Civil Rights Division shares a monthly update from any LGBTQ+ related hate crime incidents. There
are also often representatives from other agencies such as the Boston Regional Intelligence Center
(BRIC) and the Federal Bureau of Investigation’s Boston Office..
●
Boston Pride Celebration
Boston’s citywide pride celebration, hosted by Boston Pride 4 the People, will be Saturday, June 8 on
Boston Common. BP4TP has been working with various city departments, including BPD, Parks,
MOLA, and the CST to ensure safe and fun festivities. MOLA’s Beyond Mini Grants program allows
community-based organizations serving the LGBTQ+ community in Boston to apply for up to
$10,000 in funds. Visit the “Community Reinvestment@ section below.
Immigrant Advancement
The Mayor’s Office for Immigrant Advancement (MOIA) strives to strengthen the ability of
immigrants to fully and equitably participate in economic, c"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,19,31ddf41c-7900-489b-9dfc-9206f492ec53,"ivic, social, and cultural life in Boston.
MOIA also promotes the recognition and public understanding of the contributions of immigrants to
the City.
●
Youth Work-Experience Opportunity
The City of Boston is partnering with community-based organizations to recruit and offer work
experience opportunities to immigrant youth, ensuring that their program involvement is engaging,
meaningful, and a building block for their professional development and personal success.
Organizations will provide leadership development and professional skills attainment in a culturally
and linguistically sensitive manner, offering access to programs that are essential to their economic
and social inclusion. In collaboration with nonprofit organizations across the City, we seek to
support program models that offer immigrant youth the 21st-century skills to succeed when they
enter the workforce as well as early exposure to various careers. Eligible youth should fill out the
interest form, visit boston.gov/immi"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,19,bb437074-6b3a-420a-9bcf-a76cbba062e3,"grant-youth for more information.
Boston Police Department (Local Districts & Bureau of
Community Engagement)
Members of the Boston Police Department’s Bureau of Community Engagement are active across all
of Boston, and through community programming opportunities, work to establish meaningful
connections with community members outside of law enforcement. Most districts are hosting
events and programming throughout the summer. Examples include walks in the neighborhood with
senior citizens, games of Bocce at Langone Park in the North End, sports programming with St.
Peter’s Youth Center on Bowdoin Street, open workouts at the Back Yard Boston Gym, working with
HEAL Boston distribute free food to combat hunger, and more. For more information on events in
your district - contact the Bureau of Community Engagement, or reach out to your district Captain
and Community Service Officer directly.
BUREAU OF COMMUNITY ENGAGEMENT
Superintendent
Deputy Superintendent
James Chin
Nicole Grant
19
"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,20,30fe680a-4019-4767-ba66-423c8d8b2c45,"james.chin@pd.boston.gov
nicole.grant@pd.boston.gov
Lieutenant
Steven Ciccolo
Steven.Ciccolo@boston.gov
A1 & A15 - DOWNTOWN,
CHARLESTOWN
617-343-4627
Captain: Sean Martin
Sean.Martin@boston.gov
CSO Sergeant: Zachary
Crossen
Zachary.Crossen@pd.boston.g
ov
A7 - EAST BOSTON
617-343-4752
Captain: Dean Bickerton
Dean.Bickerton@pd.boston.go
v CSO Sergeant: Joseph
Cintolo
Joseph.Cintolo@pd.boston.gov
B2 - ROXBURY
617-343-4278
Captain: Haseeb Hossein
hasseb.hosein@pd.boston.gov
CSO Sergeant: Bernadette
Sullivan
bernadette.sullivan@pd.boston
.gov
B3 - MATTAPAN
617-343-4717
Captain: John Flynn
john.flynn@pd.boston.gov
CSO Sergeant: Joseph Devito
joseph.devito@pd.boston.gov
C6 - SOUTH BOSTON
617-343-4747
Captain: Joseph P. Boyle
joseph.boyle@pd.boston.gov
CSO Sergeant: Jeremy Fitton
jeremy.fitton@pd.boston.gov
C11 - DORCHESTER
617-343-4524
Captain: Shawn M. Burns
shawn.burns@pd.boston.gov
CSO Sergeant: Timothy
Golden
timothy.golden@pd.boston.gov
D4 - SOUTH END
617-343-4457
Captain: Steven M. Swee"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,20,443e2ba0-fc5b-4465-b991-163b66a6b7c5,"ney
steven.sweeney@pd.boston.gov
CSO Sergeant: Joseph
Narduzzo
joseph.narduzzo@pd.boston.go
v
D14 - BRIGHTON
617-343-4376
Captain: Wayne Lanchester
wayne.lanchester@pd.boston.gov
CSO Sergeant: Edward
McMahon
edward.mcmahon@pd.boston.
gov
E5 - WEST ROXBURY,
ROSLINDALE
617-343-4564
Captain: Warren Hoppie
warren.hoppie@pd.boston.gov
CSO Sergeant: Scott O’Mara
scott.omara@pd.boston.gov
E13 - JAMAICA PLAIN
617-343-5623
Captain: Richard Driscoll
richard.driscoll@pd.boston.gov
CSO Sergeant: Ryan
Cunningham
ryan.cunningham@pd.boston.gov
E18 - HYDE PARK
617-343-5611
Captain: Christopher Hamilton
christopher.hamilton@pd.boston.g
ov
CSO Sergeant: Anthony Puopolo
Anthony.Puopolo@pd.boston.gov
COMMUNITY BUILDING &
EMPOWERMENT INITIATIVES
Open Streets Boston
Open Streets Boston events help people experience streets as public spaces where communities
thrive. City streets transform into vibrant, pedestrian-friendly boulevards where people can dream,
play, and explore. During these free, family-friendl"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,20,587819f8-fdbf-4654-97e2-031af62ff6f8,"y events, Open Streets Boston will temporarily
close major thoroughfares to car traffic. This opens them to people biking, walking, rolling, and
connecting with neighbors and local businesses
NOTE: The event time for all routes is 10:30AM to 5:00PM
DORCHESTER - Sunday May 5, 2024
Dorchester Ave | Between Ashmont Street. and Linden Street
20
"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,21,5fd46dc9-5b07-4372-9746-7fede24009a1,"ROXBURY - Saturday June 22, 2024
Blue Hill Ave | Between Warren Street and Dudley Street
JAMAICA PLAIN - Sunday July 21, 2024
Centre Street | Between Lamartine Street and South Street
HYDE PARK - Sunday August 11, 2024
River Street | Between Hyde Park Avenue X River Street and Fairmount Avenue X Davidson Street
EAST BOSTON - Sunday September 15, 2024
Meridian Street | Meridian Street between Maverick Street to Porter Street, Bennington Street from
Porter Street to Day Square
ALLSTON/BRIGHTON - Sunday October 20, 2024
Harvard Avenue | Between Harvard Avenue and Brighton Avenue from Cambridge Street to
Commonwealth Avenue
City Hall Plaza Activations
As the epicenter of the City of Boston, City Hall Plaza is a place where all Boston residents, visitors,
and newcomers have access to participate in arts and cultural events. The Mayor's Office of Arts and
Culture collaborates with other City departments and agencies like the Mayor's Office of Tourism,
Sports, and Entertainment to program the"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,21,2cd684fb-bbe7-4a29-8a37-c061ad60bf90," Plaza. This Summer, this City of Boston will be hosting
numerous community art and cultural programs. For more information, visit Boston.gov or email
Billy Dean Thomas billydean.thomas@boston.gov
Adopt a Block
The City of Boston will bring back the Adopt a Block initiative, featuring “Unity Walks” from June to
August. These walks represent a concerted effort to expand the presence of our faith community
beyond the walls of our respective places of worship. The Unity Walks aim to foster a stronger sense
of unity and connection among residents by bringing together people of all faiths to walk side by
side, engaging with neighbors, and sharing in moments of solidarity and understanding. In addition
to promoting community cohesion, safety is a paramount concern. The presence of faith leaders
and community members during these walks not only symbolizes solidarity but also a sense of
security within our neighborhoods. For more information, reach out to Faith Based Liaison William
Dickerson "
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,21,34ef8924-4eb5-4ccf-9076-a00ab4244295,"william.dickerson2@boston.gov
SUMMER 2024 UNITY WALK SCHEDULE
JUNE 13 - 6:00 PM
Malcolm X Park - 131 Dale Street
Roxbury
JUNE 26 - 6:00 PM
Grove Hall Plaza
Roxbury
JULY 2 - 6:00 PM
Harambee Park - 15 Talbot Avenue
Dorchester
21
"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,22,bf6ea463-7ef3-44d2-b0a6-17b58bbe84d9,"JULY 25 - 6:00 PM
Walker Playground - 528 Norfolk Street
Mattapan
AUGUST 8 - 6:00 PM
Community Interfaith Prayer, Meditation, Reflection
Almont Park - 40 Almont Street
Mattpan
AUGUST 21 - 6:00 PM
Community Interfaith Prayer, Meditation, Reflection
Ramsay Park - 1931 Washington Street
Lower Roxbury
Violence Intervention and Prevention (VIP) Initiative
The Violence Intervention and Prevention (VIP) Initiative is a program of the Division of Violence
Prevention at Boston Public Health Commission. VIP works in 6 micro-neighborhoods averaging 900
households. These neighborhoods have high rates of gun violence but strong community
infrastructure. Each VIP neighborhood has its own resident coalition coordinated by a local
community organization. VIP coalitions ensure that residents have the knowledge and resources
they need. They make residents feel empowered to be part of the solution and create sustained
change in their communities.
22
"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,23,d277ddb7-4a56-4121-a2fb-8979d09e06b6,"INTERVENTION
Addressing what leads to harm
BPS Division of Intensive Student Support
Boston Public School’s Division of Intensive Student Support primarily works with students who are
court involved, DYS involved and DCF involved. The Division is responsible for coordinating services
between students, families, schools and community partners to ensure that they are actively seeking
to remove barriers for this population in accessing their education. Additionally, members of the
Division serve as liaisons between students and families, attorneys, probation and the juvenile
courts. The Division works through summer vacation to ensure that students are connected to
programming and provided wrap-around support, whether it be at home, in school, in the
community or in court. The Division will continue to connect with their students who are in custody
and support students with their transition back into the community upon release. To get in contact
with the Division of Intensive Student Supp"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,23,24e22094-05fa-4d0b-b86e-a90ff73dd7ed,"ort, contact Nicole Robbins, the Assistant Director of
Intensive Student Support, at NRobbins@bostonpublicschools.org.
Youth Options Unlimited (YOU) Boston:
The YOU Boston Summer Youth Employment program places court involved and at-promise Youth
Ages 14-24 in paid, supervised work opportunities with community-based organizations. Summer
cohorts include Culinary & Kitchen Operations, Entrepreneurship, Health and Wellness, Intro to
Cosmetology, Media & Production, Barista & Customer Service, DJ & Music Appreciation, and Youth
Advocacy program. Youth are paid $16+ an hour and work between 15-25 hours a week between
July 8th - August 23th, 2024
PowerCorps Green Jobs
PowerCorpsBOS is a green jobs program. It provides young adults with training, career readiness
support, and connections to employers in the green industry. An “earn and learn” program,
PowerCorpsBOS pays members to participate in hands-on training that prepares them for
living-wage careers. Over the course of its ten-month tr"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,23,fce267e9-437f-4f8d-b13a-d3b366876723,"aining program, PowerCorpsBOS teaches
Corps members a variety of transferable soft skills and technical forestry skills. These skills can be
used in the green industry and beyond. Summer Programming will run from July-August, 2024.
Grassroots:
“GrassRoots” is an intensive 5-week program anchored by the Community Safety Team that aims to
expose young adults (18-24) to the basic skills needed to enter high paying employment industries.
The program prepares participants to obtain high-paying employment in these industries through:
(1) career readiness and job training, (2) peer-to-peer mentorship, and (3) classroom and hands-on
learning experiences. Program participants are referred to the program through community
partners including law enforcement, and those make up Boston’s CVI ecosystem. The Summer
Cohorts will begin in late June, 2024. For more information, visit www.boston.gov/communitysafety
Operation Exit
Operation Exit provides the knowledge and skills required to apply for and e"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,23,bc9a8ff5-3971-489e-b9df-60fcc647ed49,"nter into a
state-registered Building Trades apprenticeship program. Using intensive case management and
placement services, Operation Exit helps participants achieve their career goals. Potential
candidates are referred to us through our partners. The Summer Cohorts will begin in late June,
2024. For more information, visit www.boston.gov/communitysafety
23
"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,24,4035c591-6701-4902-8c28-556124ac4de5,"RECOVERY
Healing after violence
Community Healing & Response Network (CHRN):
Formally known as the Neighborhood Trauma Teams, the Community Healing and Response
Network offers services for individuals, families, and communities affected by community violence.
Services include: (1) Access to support hotline 24/7, 365 days a year (617-431-0125); (2) Immediate
support services for any individual affected by community violence; (3) Support for individuals and
families during community events. Events include vigils, memorials, and funeral services; (4) Referral
to ongoing behavioral health services for individuals and families (5) Trauma education and support
at community meetings; (6) Community outreach to distribute basic trauma health information; (7)
Community coping/healing groups. Support is available to all residents who feel affected by
community violence. You can access services by calling the hotline or the Neighborhood Trauma
Team Network. All services are free and private. Visit"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,24,b73bc6ae-a5e5-4df2-9c1f-a1f6e1c5e4b2," the Neighborhood Trauma Team Network
Webpage to find catchment area contacts, and the Healing After Trauma Brochure.
Safe and Successful Youth Initiative (SSYI) Boston/Men’s Health
Initiative
(via the Boston Public Health Commission)
A state-funded program that operates out of the Boston Public Health Commission, SSYI utilizes a
comprehensive public health approach to outreach, engagement, case management and service
delivery to increase positive outcomes for adolescents and young adults ages 17-24. A year-round
program, all clients are referred by public safety agencies who have identified these individuals as
those most at-risk of being victims or perpetrators of firearm violence.
MENTAL, EMOTIONAL, AND BEHAVIORAL HEALTH SUPPORTS
Center for Behavioral Health and Wellness
(via the Boston Public Health Commission)
The Center for Behavioral Health and Wellness (est. 2022) at BPHC helps to provide resources to
improve mental health for everyone in Boston. The Center envisions a communit"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,24,454089ff-2ba3-4b1c-9b5d-8068a8f23791,"y where everyone
feels supported and can thrive. The Center aims to promote and improve mental health and wellness
for everyone in Boston by removing the stigma associated with finding support and treatment for
mental health issues. While the Center does not provide direct clinical services, BPHC provides
many mental health services, resources, and programs and collaborates with a host of external
partners to provide population-specific external supports and resources including LGBTQ, BIPOC,
Black/African-American, AAPI, South Asian, Refugee and Immigrant, Native and Indigenous Peoples,
LatinX, Veterans, those impacted by Food Access, or those in need of Grief Support or Peer Support.
24
"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,25,546c77f4-305a-461d-ad89-26704eebe064,"COMMUNITY REINVESTMENT
Investing in community-led initiatives, ideas, and programs
Summer Activation Mini-Grant -
(via the Mayor’s Community Safety Team)
Formerly known as the ""Save R Streets"" Grant, the Summer Activation Mini-Grant exists to empower
Neighborhood Associations, Tenant Task Force Organizations, and Grassroot Community-based
organizations that work closely with persons in the City of Boston's historically marginalized
communities. Funds shall be used to activate community spaces, where community violence has
been historically prevalent during summer months (June 24th, 2024-September 1st, 2024).
Wake Up the Night Grant
(via the Office of Nightlife Economy)
The Wake Up the Night Grant Pilot Program aims to revitalize Boston’s nightlife economy and foster
safe, inclusive social spaces by investing in events aligned with Accessible Programming: Social
events specifically curated for persons with diverse abilities (physical, cognitive, or emotional);
Cultural Expression: Activ"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,25,f17b91c6-dc3c-46f5-9534-bc86d26cc0b2,"ations showcasing the many cultural interests and expressions of
Bostonians; Intergenerational: Activations promoting multi-generational social interaction;
Spirit-Free Programming: Activations mindfully omitting the consumption and presence of alcohol;
Weekday Activations: Events promoting social interaction Monday through Thursday, specifically in
the Downtown and surrounding neighborhoods; Youth Programing: Activations aimed to serve
persons 20 years old and younger.
Block Party Grants
(via the Office of Civic Organizing)
The Office of Civic Organizing offers grants of up to $750 for residents to host block parties in their
community. Residents must apply at least four weeks prior to their proposed event. To be eligible,
all block parties seeking funding must be free and open to the public. Grant applications will be
approved on a rolling basis through August 2024 to support block parties all summer. For application
information, visit the Office of Civic Organizing webpage.
Returnin"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,25,f5042554-cc1a-459b-b0e8-f650da047e62,"g Citizens Support Mini-Grant
(via the Office of Returning Citizens)
Mayor Michelle Wu, the Office of Human Services (OHS), and the Office of Returning Citizens (ORC)
are pleased to announce the FY2024 Returning Citizen Support (RCS) Mini Grant. This year, a total of
$80,000 will be awarded to nonprofit organizations providing reentry services and programs to
Boston’s returning citizens.
Small Community Grants Program:
(via the City of Boston Treasury)
The Trust Office manages over 300 individual trusts, many of which are for a very specific purpose
and generate a small amount of money each year. We’ve grouped a number of these small trusts into
the Small Community Grants Program so that we can honor the intentions of the donors by
efficiently granting the funds to Bostonians. 501c3 organizations that work with Boston children or
at-risk populations, have a focus on recreation or sports, or seek to beautify Boston, were selected
as Grantees ($500- $2000).
25
"
